 ,Area,Mean,Min,Max
6440,2,255,255,255
6441,1,255,255,255
6442,133,255,255,255
6443,3,255,255,255
6444,16,255,255,255
6445,2,255,255,255
6446,2,255,255,255
6447,63,255,255,255
6448,6,255,255,255
6449,3,255,255,255
6450,4,255,255,255
6451,2,255,255,255
6452,8,255,255,255
6453,2,255,255,255
6454,2,255,255,255
6455,1,255,255,255
6456,236,255,255,255
6457,2,255,255,255
6458,63,255,255,255
6459,2,255,255,255
6460,1,255,255,255
6461,4,255,255,255
6462,2,255,255,255
6463,1,255,255,255
6464,1,255,255,255
6465,2,255,255,255
6466,1,255,255,255
6467,1,255,255,255
6468,9,255,255,255
6469,7,255,255,255
6470,7,255,255,255
6471,1,255,255,255
6472,2,255,255,255
6473,2,255,255,255
6474,4,255,255,255
6475,4,255,255,255
6476,83,255,255,255
6477,1,255,255,255
6478,3,255,255,255
6479,1,255,255,255
6480,6,255,255,255
6481,3,255,255,255
6482,1,255,255,255
6483,1,255,255,255
6484,6,255,255,255
6485,2,255,255,255
6486,1,255,255,255
6487,19,255,255,255
6488,2,255,255,255
6489,12,255,255,255
6490,7,255,255,255
6491,7,255,255,255
6492,30,255,255,255
6493,8,255,255,255
6494,2,255,255,255
6495,1,255,255,255
6496,1,255,255,255
6497,1,255,255,255
6498,2,255,255,255
6499,1,255,255,255
6500,6,255,255,255
6501,137,255,255,255
6502,1,255,255,255
6503,2,255,255,255
6504,2,255,255,255
6505,65,255,255,255
6506,2,255,255,255
6507,1,255,255,255
6508,1,255,255,255
6509,28,255,255,255
6510,57,255,255,255
6511,1,255,255,255
6512,2,255,255,255
6513,1,255,255,255
6514,1,255,255,255
6515,2,255,255,255
6516,1,255,255,255
6517,4,255,255,255
6518,1,255,255,255
6519,2,255,255,255
6520,1,255,255,255
6521,10,255,255,255
6522,1,255,255,255
6523,4,255,255,255
6524,3,255,255,255
6525,1,255,255,255
6526,1,255,255,255
6527,1,255,255,255
6528,1,255,255,255
6529,2,255,255,255
6530,2,255,255,255
6531,2,255,255,255
6532,9,255,255,255
6533,1,255,255,255
6534,2,255,255,255
6535,2,255,255,255
6536,19,255,255,255
6537,3,255,255,255
6538,28,255,255,255
6539,9,255,255,255
6540,1,255,255,255
6541,2,255,255,255
6542,2,255,255,255
6543,20,255,255,255
6544,2,255,255,255
6545,7,255,255,255
6546,1,255,255,255
6547,1,255,255,255
6548,11,255,255,255
6549,8,255,255,255
6550,1,255,255,255
6551,1,255,255,255
6552,1,255,255,255
6553,1,255,255,255
6554,1,255,255,255
6555,2,255,255,255
6556,1,255,255,255
6557,4,255,255,255
6558,1,255,255,255
6559,2,255,255,255
6560,31,255,255,255
6561,1,255,255,255
6562,2,255,255,255
6563,1,255,255,255
6564,1,255,255,255
6565,2,255,255,255
6566,1,255,255,255
6567,6,255,255,255
6568,1,255,255,255
6569,1,255,255,255
6570,2,255,255,255
6571,2,255,255,255
6572,2,255,255,255
6573,1,255,255,255
6574,2,255,255,255
6575,1,255,255,255
6576,2,255,255,255
6577,21,255,255,255
6578,34,255,255,255
6579,17,255,255,255
6580,3,255,255,255
6581,32,255,255,255
6582,6,255,255,255
6583,2,255,255,255
6584,1,255,255,255
6585,16,255,255,255
6586,3,255,255,255
6587,2,255,255,255
6588,1,255,255,255
6589,1,255,255,255
6590,1,255,255,255
6591,8,255,255,255
6592,1,255,255,255
6593,1,255,255,255
6594,1,255,255,255
6595,3,255,255,255
6596,2,255,255,255
6597,3,255,255,255
6598,2,255,255,255
6599,9,255,255,255
6600,12,255,255,255
6601,1,255,255,255
6602,2,255,255,255
6603,1,255,255,255
6604,1,255,255,255
6605,7,255,255,255
6606,2,255,255,255
6607,5,255,255,255
6608,1,255,255,255
6609,3,255,255,255
6610,1,255,255,255
6611,2,255,255,255
6612,1,255,255,255
6613,2,255,255,255
6614,10,255,255,255
6615,2,255,255,255
6616,8,255,255,255
6617,2,255,255,255
6618,19,255,255,255
6619,53,255,255,255
6620,5,255,255,255
6621,1,255,255,255
6622,4,255,255,255
6623,1,255,255,255
6624,1,255,255,255
6625,1,255,255,255
6626,1,255,255,255
6627,6,255,255,255
6628,1,255,255,255
6629,2,255,255,255
6630,2,255,255,255
6631,1,255,255,255
6632,1,255,255,255
6633,28,255,255,255
6634,3,255,255,255
6635,1,255,255,255
6636,1,255,255,255
6637,6,255,255,255
6638,5,255,255,255
6639,7,255,255,255
6640,5,255,255,255
6641,1,255,255,255
6642,4,255,255,255
6643,1,255,255,255
6644,1,255,255,255
6645,18,255,255,255
6646,3,255,255,255
6647,1,255,255,255
6648,1,255,255,255
6649,3,255,255,255
6650,17,255,255,255
6651,1,255,255,255
6652,1,255,255,255
6653,1,255,255,255
6654,2,255,255,255
6655,5,255,255,255
6656,2,255,255,255
6657,1,255,255,255
6658,6,255,255,255
6659,3,255,255,255
6660,5,255,255,255
6661,1,255,255,255
6662,1,255,255,255
6663,1,255,255,255
6664,1,255,255,255
6665,2,255,255,255
6666,1,255,255,255
6667,2,255,255,255
6668,2,255,255,255
6669,7,255,255,255
6670,1,255,255,255
6671,2,255,255,255
6672,3,255,255,255
6673,1,255,255,255
6674,1,255,255,255
6675,3,255,255,255
6676,2,255,255,255
6677,14,255,255,255
6678,1,255,255,255
6679,1,255,255,255
6680,1,255,255,255
6681,8,255,255,255
6682,1,255,255,255
6683,1,255,255,255
6684,2,255,255,255
6685,2,255,255,255
6686,1,255,255,255
6687,1,255,255,255
6688,1,255,255,255
6689,3,255,255,255
6690,2,255,255,255
6691,1,255,255,255
6692,1,255,255,255
6693,17,255,255,255
6694,7,255,255,255
6695,3,255,255,255
6696,1,255,255,255
6697,1,255,255,255
6698,4,255,255,255
6699,15,255,255,255
6700,66,255,255,255
6701,2,255,255,255
6702,3,255,255,255
6703,27,255,255,255
6704,8,255,255,255
6705,2,255,255,255
6706,1,255,255,255
6707,1,255,255,255
6708,1,255,255,255
6709,7,255,255,255
6710,6,255,255,255
6711,1,255,255,255
6712,1,255,255,255
6713,27,255,255,255
6714,7,255,255,255
6715,1,255,255,255
6716,8,255,255,255
6717,1,255,255,255
6718,2,255,255,255
6719,3,255,255,255
6720,2,255,255,255
6721,5,255,255,255
6722,1,255,255,255
6723,2,255,255,255
6724,5,255,255,255
6725,14,255,255,255
6726,1,255,255,255
6727,9,255,255,255
6728,9,255,255,255
6729,8,255,255,255
6730,1,255,255,255
6731,1,255,255,255
6732,7,255,255,255
6733,2,255,255,255
6734,2,255,255,255
6735,1,255,255,255
6736,6,255,255,255
6737,1,255,255,255
6738,4,255,255,255
6739,1,255,255,255
6740,1,255,255,255
6741,1,255,255,255
6742,5,255,255,255
6743,6,255,255,255
6744,3,255,255,255
6745,1,255,255,255
6746,4,255,255,255
6747,1,255,255,255
6748,2,255,255,255
6749,10,255,255,255
6750,4,255,255,255
6751,4,255,255,255
6752,8,255,255,255
6753,15,255,255,255
6754,4,255,255,255
6755,2,255,255,255
6756,26,255,255,255
6757,1,255,255,255
6758,8,255,255,255
6759,2,255,255,255
6760,6,255,255,255
6761,1,255,255,255
6762,3,255,255,255
6763,3,255,255,255
6764,3,255,255,255
6765,1,255,255,255
6766,7,255,255,255
6767,2,255,255,255
6768,14,255,255,255
6769,1,255,255,255
6770,3,255,255,255
6771,2,255,255,255
6772,2,255,255,255
6773,8,255,255,255
6774,1,255,255,255
6775,1,255,255,255
6776,3,255,255,255
6777,6,255,255,255
6778,8,255,255,255
6779,8,255,255,255
6780,1,255,255,255
6781,1,255,255,255
6782,2,255,255,255
6783,25,255,255,255
6784,3,255,255,255
6785,1,255,255,255
6786,43,255,255,255
6787,1,255,255,255
6788,5,255,255,255
6789,7,255,255,255
6790,1,255,255,255
6791,2,255,255,255
6792,5,255,255,255
6793,4,255,255,255
6794,1,255,255,255
6795,1,255,255,255
6796,1,255,255,255
6797,15,255,255,255
6798,3,255,255,255
6799,1,255,255,255
6800,5,255,255,255
6801,6,255,255,255
6802,11,255,255,255
6803,3,255,255,255
6804,2,255,255,255
6805,1,255,255,255
6806,4,255,255,255
6807,8,255,255,255
6808,1,255,255,255
6809,6,255,255,255
6810,3,255,255,255
6811,1,255,255,255
6812,13,255,255,255
6813,3,255,255,255
6814,1,255,255,255
6815,2,255,255,255
6816,1,255,255,255
6817,7,255,255,255
6818,6,255,255,255
6819,13,255,255,255
6820,1,255,255,255
6821,2,255,255,255
6822,1,255,255,255
6823,1,255,255,255
6824,1,255,255,255
6825,2,255,255,255
6826,4,255,255,255
6827,7,255,255,255
6828,1,255,255,255
6829,1,255,255,255
6830,4,255,255,255
6831,3,255,255,255
6832,4,255,255,255
6833,2,255,255,255
6834,1,255,255,255
6835,1,255,255,255
6836,2,255,255,255
6837,1,255,255,255
6838,5,255,255,255
6839,2,255,255,255
6840,1,255,255,255
6841,1,255,255,255
6842,2,255,255,255
6843,3,255,255,255
6844,2,255,255,255
6845,4,255,255,255
6846,2,255,255,255
6847,1,255,255,255
6848,1,255,255,255
6849,18,255,255,255
6850,6,255,255,255
6851,1,255,255,255
6852,14,255,255,255
6853,2,255,255,255
6854,1,255,255,255
6855,2,255,255,255
6856,8,255,255,255
6857,1,255,255,255
6858,1,255,255,255
6859,2,255,255,255
6860,3,255,255,255
6861,1,255,255,255
6862,1,255,255,255
6863,3,255,255,255
6864,1,255,255,255
6865,2,255,255,255
6866,1,255,255,255
6867,2,255,255,255
6868,11,255,255,255
6869,1,255,255,255
6870,1,255,255,255
6871,1,255,255,255
6872,2,255,255,255
6873,1,255,255,255
6874,2,255,255,255
6875,1,255,255,255
6876,2,255,255,255
6877,4,255,255,255
6878,2,255,255,255
6879,5,255,255,255
6880,10,255,255,255
6881,1,255,255,255
6882,1,255,255,255
6883,6,255,255,255
6884,9,255,255,255
6885,33,255,255,255
6886,1,255,255,255
6887,7,255,255,255
6888,11,255,255,255
6889,1,255,255,255
6890,6,255,255,255
6891,1,255,255,255
6892,3,255,255,255
6893,1,255,255,255
6894,10,255,255,255
6895,1,255,255,255
6896,3,255,255,255
6897,36,255,255,255
6898,2,255,255,255
6899,3,255,255,255
6900,2,255,255,255
6901,5,255,255,255
6902,2,255,255,255
6903,3,255,255,255
6904,5,255,255,255
6905,2,255,255,255
6906,18,255,255,255
6907,1,255,255,255
6908,28,255,255,255
6909,2,255,255,255
6910,3,255,255,255
6911,1,255,255,255
6912,1,255,255,255
6913,3,255,255,255
6914,4,255,255,255
6915,7,255,255,255
6916,15,255,255,255
6917,3,255,255,255
6918,6,255,255,255
6919,11,255,255,255
6920,8,255,255,255
6921,3,255,255,255
6922,4,255,255,255
6923,1,255,255,255
6924,12,255,255,255
6925,1,255,255,255
6926,1,255,255,255
6927,17,255,255,255
6928,1,255,255,255
6929,1,255,255,255
6930,1,255,255,255
6931,174,255,255,255
6932,5,255,255,255
6933,3,255,255,255
6934,1,255,255,255
6935,2,255,255,255
6936,72,255,255,255
6937,1,255,255,255
6938,7,255,255,255
6939,1,255,255,255
6940,1,255,255,255
6941,3,255,255,255
6942,3,255,255,255
6943,4,255,255,255
6944,2,255,255,255
6945,2,255,255,255
6946,2,255,255,255
6947,4,255,255,255
6948,1,255,255,255
6949,9,255,255,255
6950,3,255,255,255
6951,1,255,255,255
6952,13,255,255,255
6953,46,255,255,255
6954,4,255,255,255
6955,1,255,255,255
6956,2,255,255,255
6957,5,255,255,255
6958,18,255,255,255
6959,8,255,255,255
6960,1,255,255,255
6961,1,255,255,255
6962,1,255,255,255
6963,3,255,255,255
6964,1,255,255,255
6965,1,255,255,255
6966,1,255,255,255
6967,5,255,255,255
6968,41,255,255,255
6969,2,255,255,255
6970,5,255,255,255
6971,2,255,255,255
6972,1,255,255,255
6973,4,255,255,255
6974,10,255,255,255
6975,8,255,255,255
6976,1,255,255,255
6977,1,255,255,255
6978,1,255,255,255
6979,2,255,255,255
6980,4,255,255,255
6981,2,255,255,255
6982,1,255,255,255
6983,1,255,255,255
6984,1,255,255,255
6985,1,255,255,255
6986,2,255,255,255
6987,2,255,255,255
6988,8,255,255,255
6989,7,255,255,255
6990,3,255,255,255
6991,2,255,255,255
6992,1,255,255,255
6993,7,255,255,255
6994,8,255,255,255
6995,4,255,255,255
6996,1,255,255,255
6997,1,255,255,255
6998,1,255,255,255
6999,25,255,255,255
7000,1,255,255,255
7001,1,255,255,255
7002,3,255,255,255
7003,5,255,255,255
7004,1,255,255,255
7005,186,255,255,255
7006,3,255,255,255
7007,14,255,255,255
7008,17,255,255,255
7009,5,255,255,255
7010,1,255,255,255
7011,3,255,255,255
7012,2,255,255,255
7013,2,255,255,255
7014,1,255,255,255
7015,1,255,255,255
7016,1,255,255,255
7017,9,255,255,255
7018,1,255,255,255
7019,1,255,255,255
7020,1,255,255,255
7021,1,255,255,255
7022,15,255,255,255
7023,14,255,255,255
7024,3,255,255,255
7025,1,255,255,255
7026,1,255,255,255
7027,9,255,255,255
7028,1,255,255,255
7029,9,255,255,255
7030,1,255,255,255
7031,18,255,255,255
7032,1,255,255,255
7033,1,255,255,255
7034,7,255,255,255
7035,6,255,255,255
7036,2,255,255,255
7037,2,255,255,255
7038,42,255,255,255
7039,1,255,255,255
7040,1,255,255,255
7041,1,255,255,255
7042,12,255,255,255
7043,20,255,255,255
7044,18,255,255,255
7045,1,255,255,255
7046,5,255,255,255
7047,4,255,255,255
7048,1,255,255,255
7049,1,255,255,255
7050,4,255,255,255
7051,2,255,255,255
7052,1,255,255,255
7053,6,255,255,255
7054,1,255,255,255
7055,1,255,255,255
7056,2,255,255,255
7057,10,255,255,255
7058,4,255,255,255
7059,2,255,255,255
7060,1,255,255,255
7061,1,255,255,255
7062,1,255,255,255
7063,2,255,255,255
7064,2,255,255,255
7065,2,255,255,255
7066,1,255,255,255
7067,21,255,255,255
7068,1,255,255,255
7069,1,255,255,255
7070,1,255,255,255
7071,1,255,255,255
7072,2,255,255,255
7073,1,255,255,255
7074,13,255,255,255
7075,34,255,255,255
7076,4,255,255,255
7077,1,255,255,255
7078,53,255,255,255
7079,3,255,255,255
7080,38,255,255,255
7081,17,255,255,255
7082,1,255,255,255
7083,1,255,255,255
7084,11,255,255,255
7085,4,255,255,255
7086,1,255,255,255
7087,55,255,255,255
7088,3,255,255,255
7089,4,255,255,255
7090,4,255,255,255
7091,2,255,255,255
7092,114,255,255,255
7093,2,255,255,255
7094,1,255,255,255
7095,4,255,255,255
7096,2,255,255,255
7097,4,255,255,255
7098,1,255,255,255
7099,1,255,255,255
7100,1,255,255,255
7101,3,255,255,255
7102,20,255,255,255
7103,1,255,255,255
7104,1,255,255,255
7105,9,255,255,255
7106,66,255,255,255
7107,2,255,255,255
7108,1,255,255,255
7109,3,255,255,255
7110,2,255,255,255
7111,4,255,255,255
7112,1,255,255,255
7113,1,255,255,255
7114,8,255,255,255
7115,1,255,255,255
7116,3,255,255,255
7117,13,255,255,255
7118,1,255,255,255
7119,5,255,255,255
7120,133,255,255,255
7121,2,255,255,255
7122,2,255,255,255
7123,2,255,255,255
7124,2,255,255,255
7125,15,255,255,255
7126,1,255,255,255
7127,3,255,255,255
7128,3,255,255,255
7129,2,255,255,255
7130,3,255,255,255
7131,1,255,255,255
7132,4,255,255,255
7133,1,255,255,255
7134,2,255,255,255
7135,2,255,255,255
7136,1,255,255,255
7137,1,255,255,255
7138,16,255,255,255
7139,1,255,255,255
7140,1,255,255,255
7141,5,255,255,255
7142,10,255,255,255
7143,30,255,255,255
7144,5,255,255,255
7145,3,255,255,255
7146,1,255,255,255
7147,3,255,255,255
7148,1,255,255,255
7149,22,255,255,255
7150,2,255,255,255
7151,10,255,255,255
7152,4,255,255,255
7153,1,255,255,255
7154,8,255,255,255
7155,1,255,255,255
7156,2,255,255,255
7157,3,255,255,255
7158,13,255,255,255
7159,27,255,255,255
7160,1,255,255,255
7161,6,255,255,255
7162,1,255,255,255
7163,3,255,255,255
7164,1,255,255,255
7165,2,255,255,255
7166,1,255,255,255
7167,3,255,255,255
7168,4,255,255,255
7169,8,255,255,255
7170,1,255,255,255
7171,2,255,255,255
7172,1,255,255,255
7173,1,255,255,255
7174,1,255,255,255
7175,1,255,255,255
7176,1,255,255,255
7177,1,255,255,255
7178,1,255,255,255
7179,1,255,255,255
7180,1,255,255,255
7181,1,255,255,255
7182,3,255,255,255
7183,2,255,255,255
7184,3,255,255,255
7185,1,255,255,255
7186,45,255,255,255
7187,6,255,255,255
7188,2,255,255,255
7189,7,255,255,255
7190,2,255,255,255
7191,11,255,255,255
7192,1,255,255,255
7193,5,255,255,255
7194,2,255,255,255
7195,11,255,255,255
7196,19,255,255,255
7197,2,255,255,255
7198,1,255,255,255
7199,1,255,255,255
7200,3,255,255,255
7201,6,255,255,255
7202,10,255,255,255
7203,13,255,255,255
7204,1,255,255,255
7205,1,255,255,255
7206,2,255,255,255
7207,11,255,255,255
7208,5,255,255,255
7209,6,255,255,255
7210,3,255,255,255
7211,4,255,255,255
7212,1,255,255,255
7213,1,255,255,255
7214,1,255,255,255
7215,5,255,255,255
7216,1,255,255,255
7217,2,255,255,255
7218,1,255,255,255
7219,1,255,255,255
7220,1,255,255,255
7221,13,255,255,255
7222,12,255,255,255
7223,1,255,255,255
7224,1,255,255,255
7225,1,255,255,255
7226,13,255,255,255
7227,2,255,255,255
7228,1,255,255,255
7229,6,255,255,255
7230,8,255,255,255
7231,3,255,255,255
7232,6,255,255,255
7233,1,255,255,255
7234,1,255,255,255
7235,1,255,255,255
7236,4,255,255,255
7237,4,255,255,255
7238,5,255,255,255
7239,1,255,255,255
7240,4,255,255,255
7241,4,255,255,255
7242,12,255,255,255
7243,1,255,255,255
7244,3,255,255,255
7245,2,255,255,255
7246,2,255,255,255
7247,1,255,255,255
7248,2,255,255,255
7249,1,255,255,255
7250,3,255,255,255
7251,1,255,255,255
7252,1,255,255,255
7253,5,255,255,255
7254,1,255,255,255
7255,1,255,255,255
7256,1,255,255,255
7257,1,255,255,255
7258,1,255,255,255
7259,1,255,255,255
7260,3,255,255,255
7261,2,255,255,255
7262,14,255,255,255
7263,1,255,255,255
7264,1,255,255,255
7265,1,255,255,255
7266,6,255,255,255
7267,12,255,255,255
7268,1,255,255,255
7269,1,255,255,255
7270,1,255,255,255
7271,1,255,255,255
7272,1,255,255,255
7273,1,255,255,255
7274,2,255,255,255
7275,5,255,255,255
7276,2,255,255,255
7277,2,255,255,255
7278,1,255,255,255
7279,4,255,255,255
7280,1,255,255,255
7281,5,255,255,255
7282,1,255,255,255
7283,3,255,255,255
7284,8,255,255,255
7285,4,255,255,255
7286,40,255,255,255
7287,1,255,255,255
7288,1,255,255,255
7289,12,255,255,255
7290,2,255,255,255
7291,1,255,255,255
7292,1,255,255,255
7293,2,255,255,255
7294,3,255,255,255
7295,2,255,255,255
7296,2,255,255,255
7297,5,255,255,255
7298,2,255,255,255
7299,1,255,255,255
7300,1,255,255,255
7301,2,255,255,255
7302,1,255,255,255
7303,4,255,255,255
7304,1,255,255,255
7305,3,255,255,255
7306,5,255,255,255
7307,10,255,255,255
7308,102,255,255,255
7309,1,255,255,255
7310,1,255,255,255
7311,1,255,255,255
7312,1,255,255,255
7313,7,255,255,255
7314,1,255,255,255
7315,3,255,255,255
7316,2,255,255,255
7317,1,255,255,255
7318,1,255,255,255
7319,12,255,255,255
7320,2,255,255,255
7321,2,255,255,255
7322,10,255,255,255
7323,1,255,255,255
7324,2,255,255,255
7325,1,255,255,255
7326,3,255,255,255
7327,1,255,255,255
7328,1,255,255,255
7329,12,255,255,255
7330,2,255,255,255
7331,1,255,255,255
7332,7,255,255,255
7333,1,255,255,255
7334,2,255,255,255
7335,4,255,255,255
7336,1,255,255,255
7337,7,255,255,255
7338,1,255,255,255
7339,1,255,255,255
7340,1,255,255,255
7341,1,255,255,255
7342,12,255,255,255
7343,12,255,255,255
7344,1,255,255,255
7345,1,255,255,255
7346,1,255,255,255
7347,1,255,255,255
7348,1,255,255,255
7349,2,255,255,255
7350,6,255,255,255
7351,1,255,255,255
7352,1,255,255,255
7353,5,255,255,255
7354,1,255,255,255
7355,1,255,255,255
7356,5,255,255,255
7357,21,255,255,255
7358,1,255,255,255
7359,2,255,255,255
7360,1,255,255,255
7361,2,255,255,255
7362,1,255,255,255
7363,5,255,255,255
7364,1,255,255,255
7365,1,255,255,255
7366,21,255,255,255
7367,1,255,255,255
7368,1,255,255,255
7369,1,255,255,255
7370,1,255,255,255
7371,4,255,255,255
7372,2,255,255,255
7373,1,255,255,255
7374,60,255,255,255
7375,2,255,255,255
7376,1,255,255,255
7377,1,255,255,255
7378,1,255,255,255
7379,1,255,255,255
7380,5,255,255,255
7381,9,255,255,255
7382,1,255,255,255
7383,2,255,255,255
7384,1,255,255,255
7385,1,255,255,255
7386,1,255,255,255
7387,5,255,255,255
7388,1,255,255,255
7389,1,255,255,255
7390,4,255,255,255
7391,1,255,255,255
7392,1,255,255,255
7393,1,255,255,255
7394,1,255,255,255
7395,2,255,255,255
7396,1,255,255,255
7397,1,255,255,255
7398,150,255,255,255
7399,3,255,255,255
7400,4,255,255,255
7401,2,255,255,255
7402,9,255,255,255
7403,5,255,255,255
7404,2,255,255,255
7405,5,255,255,255
7406,2,255,255,255
7407,42,255,255,255
7408,1,255,255,255
7409,1066,255,255,255
7410,3,255,255,255
7411,10,255,255,255
7412,11,255,255,255
7413,1,255,255,255
7414,3,255,255,255
7415,4,255,255,255
7416,2,255,255,255
7417,1,255,255,255
7418,1,255,255,255
7419,2,255,255,255
7420,3,255,255,255
7421,2,255,255,255
7422,2,255,255,255
7423,7,255,255,255
7424,7,255,255,255
7425,114,255,255,255
7426,3,255,255,255
7427,2,255,255,255
7428,1,255,255,255
7429,2,255,255,255
7430,1,255,255,255
7431,1,255,255,255
7432,1,255,255,255
7433,2,255,255,255
7434,2,255,255,255
7435,2,255,255,255
7436,1,255,255,255
7437,250,255,255,255
7438,4,255,255,255
7439,14,255,255,255
7440,2,255,255,255
7441,1,255,255,255
7442,2,255,255,255
7443,10,255,255,255
7444,3,255,255,255
7445,1,255,255,255
7446,1,255,255,255
7447,1,255,255,255
7448,2,255,255,255
7449,2,255,255,255
7450,2,255,255,255
7451,1,255,255,255
7452,11,255,255,255
7453,4,255,255,255
7454,2,255,255,255
7455,1,255,255,255
7456,97,255,255,255
7457,14,255,255,255
7458,11,255,255,255
7459,8,255,255,255
7460,1,255,255,255
7461,2,255,255,255
7462,631,255,255,255
7463,2,255,255,255
7464,2,255,255,255
7465,1,255,255,255
7466,18,255,255,255
7467,52,255,255,255
7468,1,255,255,255
7469,2,255,255,255
7470,1,255,255,255
7471,1,255,255,255
7472,2,255,255,255
7473,1,255,255,255
7474,1,255,255,255
7475,1,255,255,255
7476,35,255,255,255
7477,4,255,255,255
7478,3,255,255,255
7479,1,255,255,255
7480,1,255,255,255
7481,2,255,255,255
7482,4,255,255,255
7483,1,255,255,255
7484,1,255,255,255
7485,8,255,255,255
7486,4,255,255,255
7487,1,255,255,255
7488,1,255,255,255
7489,1,255,255,255
7490,5,255,255,255
7491,6,255,255,255
7492,42,255,255,255
7493,8,255,255,255
7494,3,255,255,255
7495,1,255,255,255
7496,5,255,255,255
7497,4,255,255,255
7498,2,255,255,255
7499,173,255,255,255
7500,14,255,255,255
7501,3,255,255,255
7502,2,255,255,255
7503,3,255,255,255
7504,4,255,255,255
7505,3,255,255,255
7506,23,255,255,255
7507,8,255,255,255
7508,3,255,255,255
7509,4,255,255,255
7510,10,255,255,255
7511,4,255,255,255
7512,13,255,255,255
7513,1,255,255,255
7514,5,255,255,255
7515,6,255,255,255
7516,5,255,255,255
7517,3,255,255,255
7518,5,255,255,255
7519,14,255,255,255
7520,4,255,255,255
7521,2,255,255,255
7522,1,255,255,255
7523,1,255,255,255
7524,9,255,255,255
7525,4,255,255,255
7526,5,255,255,255
7527,5,255,255,255
7528,5,255,255,255
7529,16,255,255,255
7530,7,255,255,255
7531,1,255,255,255
7532,2,255,255,255
7533,3,255,255,255
7534,12,255,255,255
7535,6,255,255,255
7536,1,255,255,255
7537,1,255,255,255
7538,2,255,255,255
7539,2,255,255,255
7540,5,255,255,255
7541,1,255,255,255
7542,1,255,255,255
7543,3,255,255,255
7544,2,255,255,255
7545,1,255,255,255
7546,8,255,255,255
7547,8,255,255,255
7548,23,255,255,255
7549,7,255,255,255
7550,39,255,255,255
7551,1,255,255,255
7552,1,255,255,255
7553,10,255,255,255
7554,4,255,255,255
7555,6,255,255,255
7556,3,255,255,255
7557,4,255,255,255
7558,1,255,255,255
7559,9,255,255,255
7560,1,255,255,255
7561,1,255,255,255
7562,31,255,255,255
7563,2,255,255,255
7564,47,255,255,255
7565,12,255,255,255
7566,5,255,255,255
7567,8,255,255,255
7568,3,255,255,255
7569,1,255,255,255
7570,2,255,255,255
7571,2,255,255,255
7572,22,255,255,255
7573,40,255,255,255
7574,11,255,255,255
7575,3,255,255,255
7576,2,255,255,255
7577,2,255,255,255
7578,16,255,255,255
7579,1,255,255,255
7580,25,255,255,255
7581,18,255,255,255
7582,3,255,255,255
7583,18,255,255,255
7584,11,255,255,255
7585,7,255,255,255
7586,3,255,255,255
7587,27,255,255,255
7588,21,255,255,255
7589,3,255,255,255
7590,7,255,255,255
7591,1,255,255,255
7592,15,255,255,255
7593,3,255,255,255
7594,1,255,255,255
7595,1,255,255,255
7596,2,255,255,255
7597,8,255,255,255
7598,146,255,255,255
7599,18,255,255,255
7600,6,255,255,255
7601,21,255,255,255
7602,4,255,255,255
7603,8,255,255,255
7604,31,255,255,255
7605,3,255,255,255
7606,6,255,255,255
7607,6,255,255,255
7608,20,255,255,255
7609,9,255,255,255
7610,21,255,255,255
7611,11,255,255,255
7612,4,255,255,255
7613,9,255,255,255
7614,14,255,255,255
7615,3,255,255,255
7616,6,255,255,255
7617,1,255,255,255
7618,16,255,255,255
7619,3,255,255,255
7620,1,255,255,255
7621,7,255,255,255
7622,1,255,255,255
7623,16,255,255,255
7624,7,255,255,255
7625,3,255,255,255
7626,6,255,255,255
7627,2,255,255,255
7628,13,255,255,255
7629,4,255,255,255
7630,2,255,255,255
7631,5,255,255,255
7632,2,255,255,255
7633,18,255,255,255
7634,15,255,255,255
7635,2,255,255,255
7636,8,255,255,255
7637,1,255,255,255
7638,2,255,255,255
7639,43,255,255,255
7640,4,255,255,255
7641,1,255,255,255
7642,11,255,255,255
7643,2,255,255,255
7644,2,255,255,255
7645,6,255,255,255
7646,2,255,255,255
7647,1,255,255,255
7648,3,255,255,255
7649,9,255,255,255
7650,6,255,255,255
7651,3,255,255,255
7652,7,255,255,255
7653,1,255,255,255
7654,4,255,255,255
7655,2,255,255,255
7656,1,255,255,255
7657,5,255,255,255
7658,1,255,255,255
7659,4,255,255,255
7660,22,255,255,255
7661,1,255,255,255
7662,1,255,255,255
7663,1,255,255,255
7664,6,255,255,255
7665,2,255,255,255
7666,1,255,255,255
7667,2,255,255,255
7668,1,255,255,255
7669,3,255,255,255
7670,1,255,255,255
7671,3,255,255,255
7672,1,255,255,255
7673,2,255,255,255
7674,2,255,255,255
7675,2,255,255,255
7676,1,255,255,255
7677,2,255,255,255
7678,11,255,255,255
7679,3,255,255,255
7680,2,255,255,255
7681,2,255,255,255
7682,4,255,255,255
7683,5,255,255,255
7684,5,255,255,255
7685,1,255,255,255
7686,1,255,255,255
7687,16,255,255,255
7688,1,255,255,255
7689,3,255,255,255
7690,2,255,255,255
7691,2,255,255,255
7692,9,255,255,255
7693,13,255,255,255
7694,3,255,255,255
7695,6,255,255,255
7696,1,255,255,255
7697,1,255,255,255
7698,6,255,255,255
7699,3,255,255,255
7700,2,255,255,255
7701,1,255,255,255
7702,2,255,255,255
7703,1,255,255,255
7704,3,255,255,255
7705,2,255,255,255
7706,5,255,255,255
7707,4,255,255,255
7708,1,255,255,255
7709,3,255,255,255
7710,11,255,255,255
